city,district,ward,final_ranking,sale,lat,lon
Hà Nội,Huyện Thạch Thất,Xã Bình Yên,168,1947.924384,21.0415797,105.5441492
Hà Nội,Huyện Thạch Thất,Xã Bình Phú,198,1923.70865,21.0207526,105.6089149
Hà Nội,Huyện Thạch Thất,Xã Chàng Sơn,228,1749.081118,21.035336,105.592144
Hà Nội,Huyện Thạch Thất,Xã Đại Đồng,258,1499.860917,21.0894118,105.5654942
Hà Nội,Huyện Thạch Thất,Xã Phú Kim,288,1196.32673,21.0625559,105.5776602
Hà Nội,Huyện Thạch Thất,Xã Dị Nậu,318,1159.21381,21.0448029,105.6106261
Hà Nội,Huyện Thạch Thất,Thị Trấn Liên Quan,348,1123.954638,21.0583509,105.5750802
Hà Nội,Huyện Thạch Thất,Xã Thạch Xá,378,1070.871327,21.0320866,105.6029681
Hà Nội,Huyện Thạch Thất,Xã Kim Quan,408,1066.673947,21.0503848,105.5741431
Hà Nội,Huyện Thạch Thất,Xã Cần Kiệm,438,985.9110172,21.0193821,105.5820912
Hà Nội,Huyện Thạch Thất,Xã Hương Ngải,468,967.231337,21.0566319,105.5966305
Hà Nội,Huyện Thạch Thất,Xã Hạ Bằng,498,933.0811326,21.0099861,105.5570709
Hà Nội,Huyện Thạch Thất,Xã Lại Thượng,528,868.6873596,21.0685408,105.5455333
Hà Nội,Huyện Thạch Thất,Xã Yên Bình,558,851.9195711,20.9891349,105.4576923
Hà Nội,Huyện Thạch Thất,Xã Tiến Xuân,588,822.8523982,20.9697565,105.4939947
Hà Nội,Huyện Thạch Thất,Xã Đồng Trúc,618,771.4698196,20.9936803,105.5697244
Hà Nội,Huyện Thạch Thất,Xã Cẩm Yên,648,399.4705164,21.0866822,105.5379841
Hà Nội,Huyện Thạch Thất,Xã Yên Trung,678,226.135707,21.0012523,105.4224866
Hà Nội,Huyện Thường Tín,Xã Văn Bình,19,2184.392506,20.8803958,105.8622459
Hà Nội,Huyện Thường Tín,Xã Duyên Thái,49,2082.965061,20.898569,105.8665215
Hà Nội,Huyện Thường Tín,Xã Vân Tảo,79,1681.971261,20.871757,105.896315
Hà Nội,Huyện Thường Tín,Xã Tiền Phong,109,1679.228788,20.8512906,105.8295549
Hà Nội,Huyện Thường Tín,Xã Ninh Sở,139,1678.273994,20.8971275,105.8872633
Hà Nội,Huyện Thường Tín,Thị Trấn Thường Tín,169,1657.101528,20.8694084,105.8635367
Hà Nội,Huyện Thường Tín,Xã Khánh Hà,199,1639.066451,20.8927882,105.8250512
Hà Nội,Huyện Thường Tín,Xã Hà Hồi,229,1610.305168,20.8593634,105.8740371
Hà Nội,Huyện Thường Tín,Xã Minh Cường,259,1394.423536,20.7632884,105.904346
Hà Nội,Huyện Thường Tín,Xã Văn Tự,289,1258.211271,20.7853901,105.8889184
Hà Nội,Huyện Thường Tín,Xã Quất Động,319,1243.223581,20.8443365,105.8787314
Hà Nội,Huyện Thường Tín,Xã Hòa Bình,349,1242.534327,20.8775238,105.8356742
Hà Nội,Huyện Thường Tín,Xã Tô Hiệu,379,1211.133982,20.8053431,105.886177
Hà Nội,Huyện Thường Tín,Xã Liên Phương,409,1186.818286,20.8780534,105.8811602
Hà Nội,Huyện Thường Tín,Xã Thắng Lợi,439,1179.914398,20.8218193,105.8807787
Hà Nội,Huyện Thường Tín,Xã Nhị Khê,469,1123.816434,20.8956466,105.8455427
Hà Nội,Huyện Thường Tín,Xã Nguyễn Trãi,499,1115.293221,20.8476699,105.8574776
Hà Nội,Huyện Thường Tín,Xã Văn Phú,529,1114.231072,20.8678914,105.8513852
Hà Nội,Huyện Thường Tín,Xã Lê Lợi,559,1108.574325,20.8284479,105.9029124
Hà Nội,Huyện Thường Tín,Xã Vạn Điểm,589,1106.731652,20.7712846,105.9048537
Hà Nội,Huyện Thường Tín,Xã Dũng Tiến,619,1037.087577,20.820475,105.8527431
Hà Nội,Huyện Thường Tín,Xã Tự Nhiên,649,971.5383761,20.8635834,105.9184309
Hà Nội,Huyện Thường Tín,Xã Tân Minh,679,957.0208947,20.8399152,105.8409627
Hà Nội,Huyện Thường Tín,Xã Hồng Vân,709,926.4778785,20.8758637,105.9111269
Hà Nội,Huyện Thường Tín,Xã Thư Phú,739,626.5729876,20.862643,105.906238
Hà Nội,Huyện Thường Tín,Xã Nghiêm Xuyên,769,605.4584933,20.8052848,105.8557084
Hà Nội,Huyện Thường Tín,Xã Thống Nhất,799,580.7553175,20.804431,105.908033
Hà Nội,Huyện Thường Tín,Xã Hiền Giang,829,521.4574675,20.8748252,105.8213107
Hà Nội,Huyện Thường Tín,Xã Chương Dương,859,483.7666437,20.8524938,105.9050522
Hà Nội,Huyện Chương Mỹ,Thị Trấn Xuân Mai,20,3949.153313,20.8992526,105.5719852
Hà Nội,Huyện Chương Mỹ,Thị Trấn Chúc Sơn,50,2684.001721,20.9199737,105.7122664
Hà Nội,Huyện Chương Mỹ,Xã Thủy Xuân Tiên,80,2131.658868,20.8978256,105.5970885
Hà Nội,Huyện Chương Mỹ,Xã Phú Nghĩa,110,2064.098831,20.930378,105.6565729
Hà Nội,Huyện Chương Mỹ,Xã Phụng Châu,140,1644.536296,20.9478189,105.7070544
Hà Nội,Huyện Chương Mỹ,Xã Tiên Phương,170,1514.198454,20.9424758,105.6844693
Hà Nội,Huyện Chương Mỹ,Xã Lam Điền,200,1213.521152,20.8921857,105.7247095
Hà Nội,Huyện Chương Mỹ,Xã Ngọc Hòa,230,1183.755539,20.9208834,105.6932531
Hà Nội,Huyện Chương Mỹ,Xã Hoàng Diệu,260,1159.172421,20.8638801,105.731502
Hà Nội,Huyện Chương Mỹ,Xã Tốt Động,290,1146.292331,20.8809272,105.6681304
Hà Nội,Huyện Chương Mỹ,Xã Hoàng Văn Thụ,320,1042.130603,20.8714758,105.6486488
Hà Nội,Huyện Chương Mỹ,Xã Đông Sơn,350,1014.692063,20.924986,105.6223552
Hà Nội,Huyện Chương Mỹ,Xã Trường Yên,380,964.4768559,20.9147921,105.6490308
Hà Nội,Huyện Chương Mỹ,Xã Quảng Bị,410,904.340879,20.8632249,105.6995337
Hà Nội,Huyện Chương Mỹ,Xã Đông Phương Yên,440,882.0890196,20.925193,105.6357717
Hà Nội,Huyện Chương Mỹ,Xã Thụy Hương,470,854.1689859,20.9038868,105.7153002
Hà Nội,Huyện Chương Mỹ,Xã Hợp Đồng,500,847.6397725,20.8782879,105.6981261
Hà Nội,Huyện Chương Mỹ,Xã Trần Phú,530,839.2108716,20.8327858,105.6707384
Hà Nội,Huyện Chương Mỹ,Xã Hữu Văn,560,778.9295563,20.8555164,105.6570842
Hà Nội,Huyện Chương Mỹ,Xã Đồng Phú,590,762.5152589,20.833198,105.7103053
Hà Nội,Huyện Chương Mỹ,Xã Tân Tiến,620,713.5579326,20.8805726,105.6150122
Hà Nội,Huyện Chương Mỹ,Xã Đại Yên,650,679.4363663,20.9025192,105.6975128
Hà Nội,Huyện Chương Mỹ,Xã Mỹ Lương,680,671.117749,20.8600293,105.6746116
Hà Nội,Huyện Chương Mỹ,Xã Văn Võ,710,645.8318067,20.8331709,105.7476178
Hà Nội,Huyện Chương Mỹ,Xã Trung Hòa,740,599.8643227,20.9072496,105.6432291
Hà Nội,Huyện Chương Mỹ,Xã Nam Phương Tiến,770,568.5564791,20.8836186,105.6221734
Hà Nội,Huyện Chương Mỹ,Xã Thượng Vực,800,529.1269541,20.8521401,105.7200985
Hà Nội,Huyện Chương Mỹ,Xã Hòa Chính,830,520.6031391,20.81676,105.72229
Hà Nội,Huyện Chương Mỹ,Xã Đồng Lạc,860,396.3416378,20.8230001,105.6816592
Hà Nội,Huyện Chương Mỹ,Xã Thanh Bình,890,394.5174173,20.9073084,105.6225282
Hà Nội,Huyện Chương Mỹ,Xã Phú Nam An,920,343.6110484,20.816491,105.743047
Hà Nội,Huyện Chương Mỹ,Xã Hồng Phong,950,323.0035714,20.837384,105.696351
Hà Nội,Huyện Thanh Oai,Xã Cự Khê,21,5747.445994,20.9198077,105.7812621
Hà Nội,Huyện Thanh Oai,Xã Cao Viên,51,2755.640697,20.904137,105.747096
Hà Nội,Huyện Thanh Oai,Xã Bình Minh,81,2100.13853,20.896383,105.770385
Hà Nội,Huyện Thanh Oai,Xã Bích Hòa,111,2093.282485,20.9173696,105.7618247
Hà Nội,Huyện Thanh Oai,Xã Dân Hòa,141,1740.939162,20.8127872,105.7773983
Hà Nội,Huyện Thanh Oai,Xã Thanh Thùy,171,1583.995686,20.8707936,105.8056214
Hà Nội,Huyện Thanh Oai,Xã Phương Trung,201,1558.850691,20.825127,105.770251
Hà Nội,Huyện Thanh Oai,Xã Tam Hưng,231,1473.421569,20.8841518,105.7899561
Hà Nội,Huyện Thanh Oai,Xã Thanh Cao,261,1448.36783,20.883163,105.750917
Hà Nội,Huyện Thanh Oai,Xã Hồng Dương,291,1379.302519,20.796891,105.789574
Hà Nội,Huyện Thanh Oai,Xã Thanh Mai,321,1349.723593,20.8612516,105.7463121
Hà Nội,Huyện Thanh Oai,Thị Trấn Kim Bài,351,1285.439145,20.857424,105.768047
Hà Nội,Huyện Thanh Oai,Xã Mỹ Hưng,381,1098.730229,20.900274,105.801757
Hà Nội,Huyện Thanh Oai,Xã Cao Dương,411,1096.885942,20.8113979,105.7668789
Hà Nội,Huyện Thanh Oai,Xã Liên Châu,441,905.7560282,20.811258,105.824242
Hà Nội,Huyện Thanh Oai,Xã Thanh Văn,471,821.2700988,20.853692,105.805799
Hà Nội,Huyện Thanh Oai,Xã Tân Ước,501,644.2410213,20.83193,105.8070275
Hà Nội,Huyện Thanh Oai,Xã Kim Thư,531,636.4914957,20.8427892,105.7708409
Hà Nội,Huyện Thanh Oai,Xã Đỗ Động,561,622.444917,20.843123,105.788629
Hà Nội,Huyện Thanh Oai,Xã Xuân Dương,591,499.7590268,20.8063152,105.7381223
Hà Nội,Huyện Thanh Oai,Xã Kim An,621,324.9551125,20.8486489,105.7573423
Hà Nội,Huyện Mê Linh,Thị Trấn Quang Minh,22,4150.220595,21.2060671,105.7677619
Hà Nội,Huyện Mê Linh,Xã Tiền Phong,52,3335.871515,21.1515639,105.7574178
Hà Nội,Huyện Mê Linh,Xã Đại Thịnh,82,2212.278398,21.1775676,105.7285822
Hà Nội,Huyện Mê Linh,Xã Thanh Lâm,112,2113.883701,21.2075313,105.7162715
Hà Nội,Huyện Mê Linh,Xã Thạch Đà,142,1632.093477,21.1781996,105.6766042
Hà Nội,Huyện Mê Linh,Thị Trấn Chi Đông,172,1624.247946,21.2126557,105.7547004
Hà Nội,Huyện Mê Linh,Xã Mê Linh,202,1614.632654,21.1568599,105.7333502
Hà Nội,Huyện Mê Linh,Xã Văn Khê,232,1562.362386,21.1620903,105.7131874
Hà Nội,Huyện Mê Linh,Xã Liên Mạc,262,1237.297106,21.1886147,105.6607596
Hà Nội,Huyện Mê Linh,Xã Tráng Việt,292,1200.611041,21.1428192,105.7458449
Hà Nội,Huyện Mê Linh,Xã Tự Lập,322,1180.399166,21.2172042,105.6546962
Hà Nội,Huyện Mê Linh,Xã Tiến Thịnh,352,1120.581373,21.1873995,105.6407816
Hà Nội,Huyện Mê Linh,Xã Tiến Thắng,382,1094.46277,21.2328597,105.6674831
Hà Nội,Huyện Mê Linh,Xã Kim Hoa,412,1067.723511,21.2223602,105.7425271
Hà Nội,Huyện Mê Linh,Xã Tam Đồng,442,902.7914961,21.2025459,105.6888283
Hà Nội,Huyện Mê Linh,Xã Chu Phan,472,840.2216385,21.1738527,105.6514556
Hà Nội,Huyện Mê Linh,Xã Vạn Yên,502,500.5198701,21.201737,105.628674
Hà Nội,Huyện Mê Linh,Xã Hoàng Kim,532,462.0055253,21.1693508,105.6876899
Hà Nội,Huyện Đan Phượng,Xã Tân Lập,23,5758.627188,21.0811549,105.7105638
Hà Nội,Huyện Đan Phượng,Thị Trấn Phùng,53,2898.370804,21.0864777,105.6634813
Hà Nội,Huyện Đan Phượng,Xã Tân Hội,83,2797.473412,21.09337,105.6980589
Hà Nội,Huyện Đan Phượng,Xã Đan Phượng,113,1831.375,21.0895225,105.6650693
Hà Nội,Huyện Đan Phượng,Xã Phương Đình,143,1559.390431,21.1103807,105.6480318
Hà Nội,Huyện Đan Phượng,Xã Hồng Hà,173,1444.311787,21.131333,105.690092
Hà Nội,Huyện Đan Phượng,Xã Thọ Xuân,203,1276.941453,21.1230614,105.6482678
Hà Nội,Huyện Đan Phượng,Xã Liên Hà,233,1247.206467,21.109952,105.7173628
Hà Nội,Huyện Đan Phượng,Xã Thọ An,263,1178.720305,21.1272768,105.6409072
Hà Nội,Huyện Đan Phượng,Xã Đồng Tháp,293,1123.958597,21.0808827,105.6535851
Hà Nội,Huyện Đan Phượng,Xã Liên Hồng,323,1100.651619,21.1199444,105.705993
Hà Nội,Huyện Đan Phượng,Xã Hạ Mỗ,353,1095.430298,21.108222,105.6911109
Hà Nội,Huyện Đan Phượng,Xã Liên Trung,383,1065.73858,21.1061133,105.7211099
Hà Nội,Huyện Đan Phượng,Xã Trung Châu,413,1004.794048,21.1251759,105.6614014
Hà Nội,Huyện Đan Phượng,Xã Thượng Mỗ,443,876.986019,21.1076972,105.6787158
Hà Nội,Huyện Đan Phượng,Xã Song Phượng,473,813.2605972,21.0828064,105.6636136
Hà Nội,Huyện Ba Vì,Thị Trấn Tây Đằng,24,1838.956626,21.1983797,105.4202841
Hà Nội,Huyện Ba Vì,Xã Tản Lĩnh,54,1635.008172,21.1193625,105.4045362
Hà Nội,Huyện Ba Vì,Xã Ba Trại,84,1483.179601,21.1233224,105.3523395
Hà Nội,Huyện Ba Vì,Xã Vạn Thắng,114,1276.752836,21.2561579,105.394073
Hà Nội,Huyện Ba Vì,Xã Tản Hồng,144,1195.710129,21.2660594,105.4230645
Hà Nội,Huyện Ba Vì,Xã Vân Hòa,174,1186.338995,21.0648381,105.4017474
Hà Nội,Huyện Ba Vì,Xã Minh Quang,204,1118.120534,21.0782172,105.3172624
Hà Nội,Huyện Ba Vì,Xã Cẩm Lĩnh,234,1060.311809,21.1683225,105.356259
Hà Nội,Huyện Ba Vì,Xã Phú Châu,264,1003.940502,21.2322823,105.4279692
Hà Nội,Huyện Ba Vì,Xã Vật Lại,294,939.859947,21.1956896,105.3935418
Hà Nội,Huyện Ba Vì,Xã Thụy An,324,873.1052184,21.1584836,105.4091918
Hà Nội,Huyện Ba Vì,Xã Yên Bài,354,851.6700154,21.0439318,105.4317144
Hà Nội,Huyện Ba Vì,Xã Đồng Thái,384,785.6337404,21.2276245,105.3998736
Hà Nội,Huyện Ba Vì,Xã Chu Minh,414,744.6840513,21.1989081,105.4419891
Hà Nội,Huyện Ba Vì,Xã Phú Sơn,444,723.166586,21.2115771,105.3610737
Hà Nội,Huyện Ba Vì,Xã Thái Hòa,474,638.7396335,21.2321884,105.3751975
Hà Nội,Huyện Ba Vì,Xã Tòng Bạt,504,603.55152,21.1923434,105.3291795
Hà Nội,Huyện Ba Vì,Xã Cam Thượng,534,591.0972646,21.1608412,105.4525998
Hà Nội,Huyện Ba Vì,Xã Cổ Đô,564,567.7262051,21.2843846,105.3739517
Hà Nội,Huyện Ba Vì,Xã Phú Phương,594,564.5350292,21.2491894,105.4187946
Hà Nội,Huyện Ba Vì,Xã Khánh Thượng,624,562.5670534,21.0284505,105.343301
Hà Nội,Huyện Ba Vì,Xã Tiên Phong,654,556.2598379,21.1740164,105.4266726
Hà Nội,Huyện Ba Vì,Xã Sơn Đà,684,527.8513275,21.1729268,105.3143801
Hà Nội,Huyện Ba Vì,Xã Thuần Mỹ,714,527.0953111,21.1400058,105.3110053
Hà Nội,Huyện Ba Vì,Xã Châu Sơn,744,453.9210099,21.2597749,105.4233794
Hà Nội,Huyện Ba Vì,Xã Phong Vân,774,444.6381111,21.2574794,105.362615
Hà Nội,Huyện Ba Vì,Xã Phú Cường,804,412.397104,21.28682,105.4032501
Hà Nội,Huyện Ba Vì,Xã Đông Quang,834,381.7481248,21.1832463,105.4531518
Hà Nội,Huyện Ba Vì,Xã Phú Đông,864,354.5109293,21.2559648,105.3744329
Hà Nội,Huyện Ba Vì,Xã Minh Châu,894,346.8849473,21.2010856,105.4589452
Hà Nội,Huyện Ba Vì,Xã Ba Vì,924,323.8851747,21.0731435,105.3538091
Hà Nội,Huyện Quốc Oai,Xã Sài Sơn,25,2918.713662,21.0168378,105.6481839
Hà Nội,Huyện Quốc Oai,Thị Trấn Quốc Oai,55,2885.462402,20.9928276,105.6431382
Hà Nội,Huyện Quốc Oai,Xã Hòa Thạch,85,1353.705263,20.9461706,105.5780888
Hà Nội,Huyện Quốc Oai,Xã Đồng Quang,115,1296.363995,20.972257,105.651151
Hà Nội,Huyện Quốc Oai,Xã Đại Thành,145,1163.605668,20.96241,105.709645
Hà Nội,Huyện Quốc Oai,Xã Ngọc Mỹ,175,1121.269739,21.0010506,105.6218221
Hà Nội,Huyện Quốc Oai,Xã Ngọc Liệp,205,1058.809739,20.993755,105.5855654
Hà Nội,Huyện Quốc Oai,Xã Đông Yên,235,1046.39403,20.9318236,105.6002046
Hà Nội,Huyện Quốc Oai,Xã Phú Cát,265,1023.546652,20.9722453,105.5579951
Hà Nội,Huyện Quốc Oai,Xã Nghĩa Hương,295,1015.83337,20.9727604,105.6144225
Hà Nội,Huyện Quốc Oai,Xã Cấn Hữu,325,979.9720197,20.9558451,105.61865
Hà Nội,Huyện Quốc Oai,Xã Yên Sơn,355,914.681902,21.001107,105.659916
Hà Nội,Huyện Quốc Oai,Xã Cộng Hòa,385,907.9239519,20.9766472,105.6755494
Hà Nội,Huyện Quốc Oai,Xã Tân Hòa,415,799.8367555,20.964283,105.68088
Hà Nội,Huyện Quốc Oai,Xã Phượng Cách,445,731.8195982,21.013637,105.659669
Hà Nội,Huyện Quốc Oai,Xã Thạch Thán,475,729.7065829,20.9875215,105.631761
Hà Nội,Huyện Quốc Oai,Xã Tân Phú,505,584.4309622,20.96776,105.697773
Hà Nội,Huyện Quốc Oai,Xã Đông Xuân,535,581.0974487,20.9625456,105.5126641
Hà Nội,Huyện Quốc Oai,Xã Tuyết Nghĩa,565,546.9236053,20.9680308,105.5911418
Hà Nội,Huyện Quốc Oai,Xã Liệp Tuyết,595,441.2814567,20.980928,105.601188
Hà Nội,Huyện Quốc Oai,Xã Phú Mãn,625,397.5145155,20.943763,105.522394
Hà Nội,Huyện Phú Xuyên,Thị Trấn Phú Xuyên,26,2561.838421,20.7422142,105.9144004
Hà Nội,Huyện Phú Xuyên,Xã Chuyên Mỹ,56,1201.932257,20.7393356,105.8663553
Hà Nội,Huyện Phú Xuyên,Xã Minh Tân,86,1181.473038,20.6746003,105.9658823
Hà Nội,Huyện Phú Xuyên,Xã Phúc Tiến,116,1067.726643,20.7248021,105.9243863
Hà Nội,Huyện Phú Xuyên,Xã Châu Can,146,1017.770034,20.6915986,105.9003037
Hà Nội,Huyện Phú Xuyên,Xã Tân Dân,176,1005.723775,20.7441705,105.8687801
Hà Nội,Huyện Phú Xuyên,Xã Phượng Dực,206,967.2314655,20.7951852,105.8449451
Hà Nội,Huyện Phú Xuyên,Xã Tri Thủy,236,859.3317362,20.6986952,105.9558476
Hà Nội,Huyện Phú Xuyên,Xã Hồng Minh,266,855.6371573,20.7926338,105.8235488
Hà Nội,Huyện Phú Xuyên,Xã Phú Túc,296,851.2188085,20.7673142,105.8102543
Hà Nội,Huyện Phú Xuyên,Xã Đại Xuyên,326,797.063995,20.6968543,105.9147586
Hà Nội,Huyện Phú Xuyên,Xã Nam Tiến,356,796.857954,20.7721324,105.920856
Hà Nội,Huyện Phú Xuyên,Xã Đại Thắng,386,755.1086355,20.6968543,105.9147586
Hà Nội,Huyện Phú Xuyên,Thị Trấn Phú Minh,416,748.7093487,20.7821648,105.9173063
Hà Nội,Huyện Phú Xuyên,Xã Nam Phong,446,736.5355996,20.7536656,105.9223361
Hà Nội,Huyện Phú Xuyên,Xã Phú Yên,476,710.2858263,20.6960147,105.8997565
Hà Nội,Huyện Phú Xuyên,Xã Sơn Hà,506,693.9539372,20.7423995,105.8900264
Hà Nội,Huyện Phú Xuyên,Xã Khai Thái,536,677.8843068,20.7242288,105.9578761
Hà Nội,Huyện Phú Xuyên,Xã Quang Trung,566,649.930873,20.746743,105.891352
Hà Nội,Huyện Phú Xuyên,Xã Nam Triều,596,644.48,20.752255,105.931195
Hà Nội,Huyện Phú Xuyên,Xã Vân Từ,626,620.7934621,20.715389,105.896384
Hà Nội,Huyện Phú Xuyên,Xã Hoàng Long,656,595.384899,20.7579827,105.8332052
Hà Nội,Huyện Phú Xuyên,Xã Bạch Hạ,686,573.4876587,20.6933882,105.9534179
Hà Nội,Huyện Phú Xuyên,Xã Hồng Thái,716,556.2269782,20.7627838,105.9545738
Hà Nội,Huyện Phú Xuyên,Xã Quang Lãng,746,532.5162404,20.692857,105.9840096
Hà Nội,Huyện Phú Xuyên,Xã Văn Hoàng,776,438.6642563,20.770153,105.8498812
Hà Nội,Huyện Phú Xuyên,Xã Tri Trung,806,345.2362162,20.7943809,105.8285134
Hà Nội,Huyện Phúc Thọ,Xã Tam Hiệp,27,2100.853576,21.0781234,105.6202032
Hà Nội,Huyện Phúc Thọ,Xã Võng Xuyên,57,1568.847189,21.130042,105.5467634
Hà Nội,Huyện Phúc Thọ,Xã Hiệp Thuận,87,1383.855775,21.0746335,105.6334542
Hà Nội,Huyện Phúc Thọ,Xã Phụng Thượng,117,1347.940531,21.0948162,105.5837171
Hà Nội,Huyện Phúc Thọ,Thị Trấn Phúc Thọ,147,1297.327995,21.1068672,105.5382845
Hà Nội,Huyện Phúc Thọ,Xã Liên Hiệp,177,1235.27562,42.1210474,211.2833518
Hà Nội,Huyện Phúc Thọ,Xã Tích Giang,207,1017.293046,21.112405,105.513145
Hà Nội,Huyện Phúc Thọ,Xã Thọ Lộc,237,976.7166442,42.246088,211.062812
Hà Nội,Huyện Phúc Thọ,Xã Thanh Đa,267,966.3427226,21.1138613,105.6185209
Hà Nội,Huyện Phúc Thọ,Xã Sen Phương,297,935.6117106,21.1404797,105.52856
Hà Nội,Huyện Phúc Thọ,Xã Hát Môn,327,931.0754204,21.1284632,105.6166245
Hà Nội,Huyện Phúc Thọ,Xã Vân Phúc,357,900.7312606,21.1472128,105.5931294
Hà Nội,Huyện Phúc Thọ,Xã Long Xuyên,387,854.8877273,21.121713,105.579396
Hà Nội,Huyện Phúc Thọ,Xã Vân Nam,417,834.3731457,21.1443163,105.6052674
Hà Nội,Huyện Phúc Thọ,Xã Xuân Đình,447,824.2634299,21.1439351,105.5814334
Hà Nội,Huyện Phúc Thọ,Xã Ngọc Tảo,477,818.7822871,21.0937552,105.6010331
Hà Nội,Huyện Phúc Thọ,Xã Tam Thuấn,507,725.5461417,21.0994734,105.6223994
Hà Nội,Huyện Phúc Thọ,Xã Phúc Hòa,537,656.4729942,21.1032556,105.5572032
Hà Nội,Huyện Phúc Thọ,Xã Trạch Mỹ Lộc,567,591.5296143,21.0978337,105.5308833
Hà Nội,Huyện Phúc Thọ,Xã Thượng Cốc,597,516.6184541,21.125736,105.59992
Hà Nội,Huyện Phúc Thọ,Xã Vân Hà,627,213.4340049,21.1447724,105.6162799
Hà Nội,Huyện Phúc Thọ,Xã Thọ Lộc,657,1,0,0
Hà Nội,Huyện Phúc Thọ,Xã Liên Hiệp,687,1,0,0
Hà Nội,Thị Xã Sơn Tây,Xã Cổ Đông,28,2948.154454,21.0566451,105.5103082
Hà Nội,Thị Xã Sơn Tây,Phường Sơn Lộc,58,1654.194725,21.1209864,105.50131
Hà Nội,Thị Xã Sơn Tây,Xã Sơn Đông,88,1517.879047,21.0693924,105.4879987
Hà Nội,Thị Xã Sơn Tây,Phường Trung Hưng,118,1449.820558,21.1315081,105.497835
Hà Nội,Thị Xã Sơn Tây,Phường Quang Trung,148,1439.412099,21.1366049,105.5055028
Hà Nội,Thị Xã Sơn Tây,Xã Thanh Mỹ,178,1286.517802,21.1222123,105.4740107
Hà Nội,Thị Xã Sơn Tây,Phường Xuân Khanh,208,1233.711296,21.1097334,105.4456183
Hà Nội,Thị Xã Sơn Tây,Phường Trung Sơn Trầm,238,1158.605553,21.1099507,105.4951241
Hà Nội,Thị Xã Sơn Tây,Xã Kim Sơn,268,1151.508073,21.0820317,105.4566188
Hà Nội,Thị Xã Sơn Tây,Phường Phú Thịnh,298,1108.989533,21.1494812,105.4946989
Hà Nội,Thị Xã Sơn Tây,Phường Lê Lợi,328,1045.37009,21.1460373,105.5052868
Hà Nội,Thị Xã Sơn Tây,Xã Đường Lâm,358,888.8598156,21.1541665,105.474741
Hà Nội,Thị Xã Sơn Tây,Phường Ngô Quyền,388,851.886819,21.1430752,105.5005122
Hà Nội,Thị Xã Sơn Tây,Xã Xuân Sơn,418,730.175065,21.1316374,105.4413866
Hà Nội,Thị Xã Sơn Tây,Phường Viên Sơn,448,669.9237446,21.1488068,105.5097809
Hà Nội,Huyện Ứng Hòa,Thị Trấn Vân Đình,29,2230.524939,20.7347247,105.7694608
Hà Nội,Huyện Ứng Hòa,Xã Quảng Phú Cầu,59,1194.218338,20.7743646,105.7705756
Hà Nội,Huyện Ứng Hòa,Xã Vạn Thái,89,1017.776868,20.700772,105.775761
Hà Nội,Huyện Ứng Hòa,Xã Liên Bạt,119,918.7955267,20.7498231,105.767553
Hà Nội,Huyện Ứng Hòa,Xã Hòa Nam,149,885.9450671,20.685457,105.765877
Hà Nội,Huyện Ứng Hòa,Xã Phương Tú,179,878.568218,20.736562,105.803848
Hà Nội,Huyện Ứng Hòa,Xã Hòa Phú,209,700.2679348,20.6712007,105.7732539
Hà Nội,Huyện Ứng Hòa,Xã Kim Đường,239,680.5732451,20.6695273,105.8668337
Hà Nội,Huyện Ứng Hòa,Xã Hoa Sơn,269,673.9464719,20.78284,105.747494
Hà Nội,Huyện Ứng Hòa,Xã Trung Tú,299,653.6645101,20.725941,105.835121
Hà Nội,Huyện Ứng Hòa,Xã Đồng Tân,329,650.3194054,20.710552,105.842033
Hà Nội,Huyện Ứng Hòa,Xã Trường Thịnh,359,589.0792857,20.7662328,105.766544
Hà Nội,Huyện Ứng Hòa,Xã Minh Đức,389,586.6520066,20.6962784,105.8609372
Hà Nội,Huyện Ứng Hòa,Xã Viên An,419,586.6356664,20.800625,105.722481
Hà Nội,Huyện Ứng Hòa,Xã Hòa Xá,449,583.5781385,20.6914651,105.7538083
Hà Nội,Huyện Ứng Hòa,Xã Tảo Dương Văn,479,571.1007082,20.709975,105.795388
Hà Nội,Huyện Ứng Hòa,Xã Đồng Tiến,509,540.1950072,20.74255,105.742743
Hà Nội,Huyện Ứng Hòa,Xã Hòa Lâm,539,522.426645,20.688569,105.80871
Hà Nội,Huyện Ứng Hòa,Xã Đội Bình,569,493.7428211,20.664226,105.818944
Hà Nội,Huyện Ứng Hòa,Xã Đông Lỗ,599,459.7696795,20.7193277,105.7615077
Hà Nội,Huyện Ứng Hòa,Xã Đại Cường,629,456.5015945,20.653886,105.86077
Hà Nội,Huyện Ứng Hòa,Xã Hồng Quang,659,455.9242742,20.620575,105.800341
Hà Nội,Huyện Ứng Hòa,Xã Phù Lưu,689,407.1337271,20.6595209,105.7896798
Hà Nội,Huyện Ứng Hòa,Xã Sơn Công,719,395.2624675,20.748251,105.713549
Hà Nội,Huyện Ứng Hòa,Xã Đại Hùng,749,367.1345094,20.671585,105.836826
Hà Nội,Huyện Ứng Hòa,Xã Viên Nội,779,360.0370513,20.786748,105.727374
Hà Nội,Huyện Ứng Hòa,Xã Trầm Lộng,809,342.4953896,20.7209911,105.7616092
Hà Nội,Huyện Ứng Hòa,Xã Cao Thành,839,310.4135298,20.764043,105.734304
Hà Nội,Huyện Ứng Hòa,Xã Lưu Hoàng,869,273.8177201,20.652398,105.805459
